reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
BRA,Brazil,BWA,Botswana,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4923.0,2025,Export
BRA,Brazil,CAN,Canada,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",75976360.0,2025,Export
BRA,Brazil,CHE,Switzerland,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",45964010.0,2025,Export
BRA,Brazil,CHL,Chile,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1922077686.0,2025,Export
BRA,Brazil,CHN,China,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20590861647.0,2025,Export
BRA,Brazil,CIV,Côte d'Ivoire,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",162723.0,2025,Export
BRA,Brazil,CMR,Cameroon,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",134522.0,2025,Export
BRA,Brazil,COD,Dem. Rep. of the Congo,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16725.0,2025,Export
BRA,Brazil,COG,Congo,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",25989.0,2025,Export
BRA,Brazil,COK,Cook Isds,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",44.0,2025,Export
BRA,Brazil,COL,Colombia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",58521542.0,2025,Export
BRA,Brazil,COM,Comoros,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",181874.0,2025,Export
BRA,Brazil,CPV,Cabo Verde,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",761387.0,2025,Export
BRA,Brazil,CRI,Costa Rica,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",829141.0,2025,Export
BRA,Brazil,CUB,Cuba,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",96956.0,2025,Export
BRA,Brazil,CUW,Curaçao,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1481993.0,2025,Export
BRA,Brazil,CYM,Cayman Isds,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3527223.0,2025,Export
BRA,Brazil,CYP,Cyprus,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",43170408.0,2025,Export
BRA,Brazil,CZE,Czechia,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",324695.0,2025,Export
BRA,Brazil,DEU,Germany,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",66442084.0,2025,Export
BRA,Brazil,DJI,Djibouti,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20142.0,2025,Export
BRA,Brazil,DMA,Dominica,energy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",9512.0,2025,Export
