reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
EUR,European Union,LCA,Saint Lucia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3774528.858,2025,Export
EUR,European Union,LKA,Sri Lanka,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",205669957.216,2025,Export
EUR,European Union,LKA,Sri Lanka,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",84432968.461,2025,Export
EUR,European Union,LSO,Lesotho,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3326391.667,2025,Export
EUR,European Union,LSO,Lesotho,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",930444.269,2025,Export
EUR,European Union,MAC,"China, Macao SAR",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",19896405.9,2025,Export
EUR,European Union,MAC,"China, Macao SAR",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16760164.645,2025,Export
EUR,European Union,MAR,Morocco,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5324132627.584,2025,Export
EUR,European Union,MAR,Morocco,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5169986965.557,2025,Export
EUR,European Union,MDA,Rep. of Moldova,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",511921854.262,2025,Export
EUR,European Union,MDA,Rep. of Moldova,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",640521439.629,2025,Export
EUR,European Union,MDG,Madagascar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",95351971.513,2025,Export
EUR,European Union,MDG,Madagascar,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",53675076.974,2025,Export
EUR,European Union,MDV,Maldives,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",44429751.071,2025,Export
EUR,European Union,MDV,Maldives,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18427527.3,2025,Export
EUR,European Union,MEX,Mexico,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",14840327144.328,2025,Export
EUR,European Union,MEX,Mexico,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8989989604.296,2025,Export
EUR,European Union,MHL,Marshall Isds,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21756513.689,2025,Export
EUR,European Union,MHL,Marshall Isds,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",7176316.211,2025,Export
EUR,European Union,MKD,North Macedonia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",549449493.526,2025,Export
EUR,European Union,MKD,North Macedonia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",945178932.8,2025,Export
EUR,European Union,MLI,Mali,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",132307012.616,2025,Export
EUR,European Union,MLI,Mali,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",61646094.807,2025,Export
EUR,European Union,MMR,Myanmar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",30404842.933,2025,Export
EUR,European Union,MMR,Myanmar,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6227483.675,2025,Export
EUR,European Union,MNE,Montenegro,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",185501954.607,2025,Export
EUR,European Union,MNE,Montenegro,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",152310777.996,2025,Export
EUR,European Union,MNG,Mongolia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",232589068.216,2025,Export
EUR,European Union,MNG,Mongolia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",40728156.79,2025,Export
EUR,European Union,MNP,N. Mariana Isds,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",934001.914,2025,Export
EUR,European Union,MNP,N. Mariana Isds,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21304.324,2025,Export
EUR,European Union,MOZ,Mozambique,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",109867427.741,2025,Export
EUR,European Union,MOZ,Mozambique,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",59522536.597,2025,Export
EUR,European Union,MRT,Mauritania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",219132285.998,2025,Export
EUR,European Union,MRT,Mauritania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",67162122.581,2025,Export
EUR,European Union,MSR,Montserrat,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",267026.534,2025,Export
EUR,European Union,MSR,Montserrat,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",66276.571,2025,Export
EUR,European Union,MUS,Mauritius,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",160295437.863,2025,Export
EUR,European Union,MUS,Mauritius,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",104598207.406,2025,Export
EUR,European Union,MWI,Malawi,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",14046823.143,2025,Export
EUR,European Union,MWI,Malawi,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13894546.658,2025,Export
EUR,European Union,MYS,Malaysia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3064090717.034,2025,Export
EUR,European Union,MYS,Malaysia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",7486322295.782,2025,Export
EUR,European Union,NAM,Namibia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",138672392.915,2025,Export
EUR,European Union,NAM,Namibia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24754090.876,2025,Export
EUR,European Union,NCL,New Caledonia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",110004838.818,2025,Export
EUR,European Union,NCL,New Caledonia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",75185178.331,2025,Export
